date;AAPL;MSFT;GE;PG;GS
2014-07-17;90.39402923506665;2.823565723680365;0.8489797061780214;2.91662820634717;1.8182341965025623
2014-07-18;91.69534167993469;2.8337107953255485;0.844194007574296;2.9220706345802134;1.832447333216623
2014-07-21;91.21852590319902;2.84290618685638;0.8288794840828907;2.9122758538131004;1.8351190414284526
2014-07-22;91.97691672755822;2.842590624269639;0.8301559584883784;2.9057465313488513;1.8703845240475832
2014-07-23;94.37539878506274;2.8451262151064873;0.8266460590958895;2.9017569413613096;1.8896214288774127
2014-07-24;94.22005687866253;2.8153235180032468;0.8276033152323226;2.9115503710384036;1.8836369978121579
2014-07-25;94.84247457440297;2.82166362656579;0.822817285260334;2.886155828702207;1.8744467328998324
2014-07-28;96.15243883322462;2.7880576127733914;0.8164363372131402;2.875272135072171;1.8803249978542063
2014-07-29;95.5310056210455;2.7826682974079007;0.8119696140122471;2.8531440407206556;1.875943840609206
2014-07-30;95.3076541299035;2.763234142018804;0.8180317791504625;2.835368953346966;1.8782943982414892
2014-07-31;92.83146596795447;2.736698804552997;0.802398373819118;2.8048972432053465;1.8474096034512044
2014-08-01;93.34612361528082;2.717676011162549;0.8087790456877276;2.88942282162934;1.819410263501298
2014-08-04;92.82179843893378;2.7500136380193725;0.8062265390195371;2.873822827815363;1.8347988355099922
2014-08-05;92.36539365600954;2.731624296821937;0.7982505398690168;2.880714254956464;1.8105391253068792
2014-08-06;92.21003506388014;2.710066317871418;0.8116507716817981;2.941658645734323;1.813959233714584
2014-08-07;92.20035301019843;2.741137228205814;0.8135646442014238;2.907197114699545;1.80712060740348
2014-08-08;92.4540883816825;2.739234878969439;0.8186697623437877;2.9365801559378135;1.8408902701940286
2014-08-11;93.6739276237904;2.739234878969439;0.8228171433598214;2.9558059462187387;1.843027543797724
2014-08-12;93.65444344684465;2.7595243917179655;0.8170747025163132;2.9536304730423217;1.8416379010297004
2014-08-13;94.89377269697675;2.7950339515905926;0.8240933742109284;2.955807298700954;1.8420651610227392
2014-08-14;95.14751864516847;2.8070805479219483;0.8256888189834007;2.972856395199861;1.8459132351441156
2014-08-15;95.61592987945863;2.8400525160378396;0.8180313808761487;2.9666906910362165;1.8370436220492483
2014-08-18;96.76743252299696;2.860341851212414;0.8317505851648227;2.990631884912879;1.8653634865267597
2014-08-19;98.10437137073468;2.8920458802912528;0.8311126324660013;2.99970247141982;1.8590585579422991
2014-08-20;98.14341691054022;2.867801859676771;0.8410028727923468;3.0040550397058507;1.859805899482592
2014-08-21;98.15313310881437;2.88502874544785;0.8432365764224832;3.021106056111221;1.871775610251662
2014-08-22;98.87524570909592;2.8805627209498965;0.8343033281318634;3.0250969372113437;1.8751953442915918
2014-08-25;99.08990386753037;2.881838810235277;0.8358985160952515;3.030539086601387;1.9008442662108125
2014-08-26;98.45463849383563;2.871311453061488;0.8298365800565286;3.0247356042505453;1.9011655088918022
2014-08-27;99.66572900194829;2.862697518702303;0.8336654460369094;3.022194826342975;1.9060819228977963
2014-08-28;99.78283623352557;2.863335900248974;0.8298372543087079;3.0120372295316367;1.9043664491671883
2014-08-29;100.02680526811655;2.8984260817065253;0.82888045195449;3.014940833420905;1.9200165326464445
2014-09-02;100.8075144832342;2.8767342609110336;0.8247327341729097;3.0102254659574346;1.9270917935692464
2014-09-03;96.55273171944033;2.8684406360368273;0.8279228003886905;3.0073236086082518;1.92526876473253
2014-09-04;95.75250267894961;2.887581740401101;0.8282415506668402;3.036344281431321;1.93041500814066
2014-09-05;96.58200660965736;2.9290531893567415;0.8327082573495865;3.038882665250598;1.926876557430738
2014-09-08;95.98677170292203;2.9647817801605147;0.8320704028244568;3.0225577875728713;1.9307360911752718
2014-09-09;95.62566946777564;2.9832849832504964;0.8263274529041624;3.0105854361762954;1.9016862359474487
2014-09-10;98.56300315681732;2.988389383856838;0.8279230912157203;3.034164341312428;1.9281634134105448
2014-09-11;98.98258586125588;2.9985977219920934;0.830155999792729;3.028724084648455;1.9402761359735896
2014-09-12;99.2070783659892;2.979139821374087;0.8253701504539239;3.0203799497952484;1.963538106567777
2014-09-15;99.17781227787124;2.950111082954618;0.8269655909547513;3.042507253307448;1.9722208720750196
2014-09-16;98.42644117205408;2.983288032193526;0.836217681986353;3.05012569146973;1.9728638160793162
2014-09-17;99.12910753558138;2.9679748147242764;0.8381317842604198;3.0530263610023174;1.9812248129318601
2014-09-18;99.33400740085743;2.978181680112113;0.84323684495835;3.0541132383868344;2.0141349382994713
2014-09-19;98.52403790451083;3.0317740594457305;0.845810403809163;3.0642712190177086;1.9960177945294677
2014-09-22;98.62157670203631;3.002426486550296;0.8390540703035354;3.076604910674255;1.9862632555676023
2014-09-23;100.16342643219593;2.970525705130699;0.837123406887767;3.063181683448983;1.9841200775148446
2014-09-24;99.29490936160236;3.003700536205599;0.8342277970233422;3.0922022667179787;2.013278706174003
2014-09-25;95.50849658291638;2.9373487913608174;0.8220021886579651;3.0591899153184974;1.9734016948408144
2014-09-26;98.31902511186186;2.960953326248193;0.8245758775106532;3.068260413417417;1.9844428773234488
2014-09-29;97.69450266435132;2.962866102096949;0.8178201273462085;3.0631824424332112;1.970615279354259
2014-09-30;98.31906361988453;2.957761083803036;0.8242547361081685;3.03778865998544;1.967828829349252
2014-10-01;96.78695765149587;2.9284141783295423;0.8094552423213464;3.016022904236644;1.9370637934312058
2014-10-02;97.48963096404573;2.919482515085637;0.8081682084860554;3.01275956745426;1.96043253103516
2014-10-03;97.2163675284535;2.940537822984435;0.8171760513378411;3.0396032552002774;2.016067645833407
2014-10-06;97.2163675284535;2.940537822984435;0.8113847246620098;3.0316212570521213;2.0097432416284273
2014-10-07;96.36737699082752;2.904810288435174;0.7981940431931795;3.0167481231650237;1.970293991538503
2014-10-08;98.36796373715711;2.984558950093873;0.8123500145492106;3.053751555643766;2.0007389742957558
2014-10-09;98.58260263403157;2.925225918166007;0.7972289313783916;3.0348885322845547;1.9431737125273183
2014-10-10;98.29957198186928;2.809109075344407;0.7808211627416929;3.0722540798940425;1.9336327295988092
2014-10-13;97.40180199095887;2.784866464024185;0.7705260357109437;3.024369927804814;1.9163731238544102
2014-10-14;96.36739485381489;2.789971124252741;0.7753518402726013;3.0308995424789447;1.9156219055898593
2014-10-15;95.18660516467109;2.7574344810017055;0.7811429431675974;3.0091346528644034;1.89997127462119
2014-10-16;93.93747134509512;2.7268104136557008;0.7801774504898422;2.983379469370537;1.8500172298688498
2014-10-17;95.31346742535807;2.783593513709667;0.798515521463606;3.0207433138449336;1.8964341621662593
2014-10-20;97.3530803147933;2.8123034972100682;0.8052717612907097;3.053753996778631;1.9064037165567673
2014-10-21;99.99767674154468;2.8633439933809335;0.8187842214451678;3.069352572194176;1.9314881766592213
2014-10-22;100.50516495100801;2.8314434779506765;0.810419521838884;3.0789166748091326;1.8955760169905964
2014-10-23;102.30079022802272;2.872275724346203;0.8184629355931349;3.0423637760457987;1.9302006085169465
2014-10-24;102.68134916767096;2.943094554605683;0.8248976911927681;3.1129131496485245;1.9654692340357682
2014-10-27;102.57404715779074;2.9290589366747684;0.8210371699979859;3.141791644937814;1.9714717770765133
2014-10-28;104.16476548111378;2.9660646672807176;0.8326195413551476;3.160799484389688;1.997305943243324
2014-10-29;104.75027562788313;2.9743577840904347;0.8255414426340875;3.1633597319720432;1.9947334131884267
2014-10-30;104.39894320342721;2.937990311464361;0.8258634037967146;3.177980780653218;2.0042742231037067
2014-10-31;105.39428272792868;2.9954103941116204;0.8303676628010219;3.190044395696577;2.0366472603552777
2014-11-03;106.76050881493083;3.0266734923949636;0.8268286358221639;3.194063851635155;2.0456512778933083
2014-11-04;105.97976921396724;3.0349665777641257;0.8268286358221639;3.2401222523757345;2.0396472913926913
2014-11-05;106.23348478146548;3.0534677340221763;0.8306890987228176;3.2532803888426325;2.035037688514144
